system_id,sentence
1754,\n\nK董親自釋疑交機高峰期需共體時艱\n\n面對內部的抱怨與外界的質疑，星宇航空董事長張國煒今日在親自駕駛全台首架A350100\n0抵台後，針對年終獎金事件首度發聲
1754,他語重心長地指出，星宇目前正處於最關鍵的\n轉骨期，需要員工共體時艱
1754,\n\n2026年對星宇而言是極其關鍵的年，機隊規模將迎來爆發式擴張
1754,張國煒強調，公司目\n前已擁有30架機隊，包含13架A321neo6架A330neo及10架A350900，且已訂購10架A350F\n貨機
1754,更關鍵的是，光是2026年就預計有14架新機陸續到位，其中包括今日抵台的旗艦機\n種A3501000，以及後續5架同型號飛機
1754,\n\n張國煒坦言，自己知道員工對年終獎金不太滿意，但2025年星宇航空的投資金額龐大，因\n應今年14架新機交機，自去年起就啟動各項人員準備工作，因此費用相對較高年終獎金\n不好擴充，目前星宇航空處於擴充階段，希望同仁能夠體諒
1754,\n\nhttps//wwwpeoplenewstw/articles/economicnews/10772\n\n心得\n\n1星宇員工心寒炸鍋熱情難敵空虛錢包
1754,\n\n2不少人開始考慮跳槽或回鍋前東家
1754,\n\n3員工認為星宇已經過了新創需要共體時艱的草創期，不是僅以1個月獎金敷衍了事\n
1754,\n\n4星宇目前正處於最關鍵的轉骨期，需要員工共體時艱
1755,以及後續5架同型號飛機
1755,到底花了幾億
1756,想離開的人三思啊，再過幾年就不是想回來就回得來了現在是最需要各位的幾年，撐住
1756,之後的回報是值得的
1757,共體時艱啊
1757,那年不艱
1758,大家撐住
1758,如果各位都離開的話，這麼多飛機要進來怎麼辦
1759,想走快走，每年空姐招考都ㄧ堆人報名，根本不缺人
1760,長榮跟星宇就不同的營運週期，你長榮8年時有這樣的年終再來說
1761,共體時艱才能贊助101呀
1762,想走快走，每年培訓機師都ㄧ堆人報名，根本不缺人
1763,就算沒發年終人走光光，還是堆人搶著去面試
1764,公司未來絕對不會虧待你
1765,長榮好像沒有這麼少過
1766,長榮成立的時候，市場上有現在這麼多飛機嗎
1766,董仔在市場這麼多飛機的情況下，引進這麼多飛機，已經夠努力了好嗎
1767,有本事跳槽就快走啊
1768,雖然只有個月，但是餅畫很大，可以吃到退休啊
1769,缺的是外籍機師，本國的不缺
1770,想走快走，每年培訓機師都ㄧ堆人報名，根本不缺人
1771,華XX榮有比較好
1771,呵呵
1772,每年都是新人在做的話問題只會越來越多
1773,某城市噁心仔每篇都要洗真的很可悲你的13根本空穴來風自己腦補跟threads的你樣
1774,其實真的在裡面的人根本沒在care那幾個月，誰知道那些抱怨的人都來自哪裏，工作生活的品質才是重點啊
1775,怎可能不眼紅年終啦
1776,但是生活品質跟錢有關啊
1777,星宇為了給顧客最好的體驗不惜重本大家要多體諒真的在星宇裡面的人都是看未來而且以身為星宇人為榮沒在care年終是1個月還是10個月
1778,不爽可以去其他兩家啊
1779,洗地的還真多
1780,樓上好久不見了
1781,你直發的意義是
1782,飛機比較值錢你員工不爽可以滾
1783,我選虎航ifyoucan沒在care年終是1個月還是10個月
1783,海運3年退休表示
1784,2603最有名的就是李船長啊
1785,最好不在意年終1個月啦
1785,真的是什麼鬼話都說得出來
1786,從2大跳星宇的這35年應該少領了100萬
1787,35年少領絕對超過100萬XD光年終就差很多，還有年中喔
1788,有人說不重要啦笑死人了受薪階級最重要的就是年終好嗎
1789,樓上這些人你們小孩出生趕快退去做勞工不然少領18年好幾千萬堆鍵盤雲端員工真的好好笑
1790,真員工要不要出來說說話
1791,真員工忙著準備面試BR哪有時間
1792,以員工角度而言，在台灣最想去的航空公司應該是華航吧
1793,CI現在沒有招考吧，目前能逃出JX的只有BR這條路
1794,去隔壁CX的也不少吧雖然CX薪水也沒多很多年終花紅也差但至少飛得開心
1795,長榮集團能回鍋
1795,難吧
1796,共體時艱啦，給你們多點，老闆董事們怎麼換車買房
1797,現在都賺輸人以後會贏
1797,別吹了這麼有自信怎不公開承諾補給大家
1798,推文裡面反串大堆，結果有人認真起來了，有夠歡樂
1799,FB討論區才堆洗地奇葩言論，看了當娛樂還覺得挺有趣的
1800,你希望員工跟公司起成長獲利，股票發下去人發五個月發股票總不會動你現金流了
1801,發股票會降低EPS，降低EPS的結果是好幾件事情受負面影響
1802,酸民腦子不意外，個個都是經營之神
1803,星宇張國煒今年14架新機加入壓力大年終獎金不好擴充\n\n202601061229經濟日報記者黃淑惠台北即時報導\n\n星宇2646航空全台首架暨星宇航空首架A3501000廣體客機由董事長張國煒親駕返台，\n星宇航空今年將有14架新機加入，張國煒說心情很沉重，2025年年終獎金不好擴充成長\n階段請員工多體諒
1803,\n\n\n張國煒表示，2026年新機的加入機隊規模再擴大，將助力星宇航空長程航線布局，新機加入\n後約需要個月來完成各項準備工作，所以農曆過年前會率先投入日本線東京線，A350100\n0廣體客持續加入後，將擴大歐洲美東航點布局
1803,\n\n張國煒首度提及年終獎金，知道員工對於年終獎金不滿意，不過在公司擴充階段也只能請同\n仁體諒
1803,2025年整年星宇航空投資金額非常的大，不管是地勤空服，還有各部門的人力都\n在增加當中，所以去年的費用相對高
1803,\n\n\n2025年營運表現及年終獎金，再加上2026年起新機要大量加入，會不會覺得壓力很大
1803,張國\n煒說心情很沉重
1803,\n\n\n張國煒也進步說明，5日交機的A3501000應該去年年底就要交了，因為有些小問題，所\n以延到現在才交機，今年預計要交14架新機，對星宇航空或是國內航空業者都是首創，是\n國內航空史上第次年之內交這麼多架飛機業者，所以各種壓力隨之而來
1803,\n\n星宇航空要因應今年14新機交機，不管在機務端航線規劃都要全面性的配套，包括機師\n空服員訓練，都從去年開始各項人員準備工作，星宇航空立即面臨成本增加
1804,董事長知道員工對於年終獎金不滿意，不過在公司擴充階段，也只能請同仁體諒
1805,有競爭，消費者才有選擇的機會
1806,沒事啦今年再忍下明年後年就起飛了兩老準備洗洗睡
1807,今年2026年再忍下年終獎金嗎
1808,每年都會是共體時艱
1809,員工不離職不罷工代表過的很好
1810,果然是投入東京看來經典賽期間真的有機會用35k就差在不確定是飛JX800還802
1811,很合理啊再增資然後把錢發年終給員工股東會同意嗎
1812,當然是先放東京這個保證賺的地方先回收些成本
1813,就當花錢搭新機
1814,公司擴充階段發不了錢就發股票沒有誰跟你共體時艱拿老爸那抹多錢還不是收在口袋
1815,可憐哪
1816,共體時艱
1817,明後年沒補11個月年終
1817,我看員工可能要暴動罷工了
1818,再忍年展望27
1819,盤子繼續好好的端啊不要降本降在乘客上就好了對員工咋樣降本沒事兒
1820,共體時艱果然很有老傳產的樣子
1821,老實說進入家擴張速度超級快但本業獲利成長速度有限的新公司本來就不能期待年終當股東佛心來的
1822,預計至少還要心情繼續沉重3年然後年長員工就接近退休線了
1823,原來只有星宇在買飛機，其他家都沒買餅繼續畫下去，讓員工吃飽飽
1824,共體時艱
1825,這次有提到美東線，上次完全沒提
1827,如果經典賽會用這台，還真有想換機票試試看
1828,看來明年更慘了
1829,同樣台詞明後年可以拿出來繼續用
1830,笑死很官僚
1831,現在共體時艱總有天星宇會讓大家看見台灣的驕傲
1831,到時候你才來後悔當初為什麼離開就來不及了
1832,心情很沉重嘻嘻
1833,笑死心情沉重拿財產1出來分不就好了花錢買心情好多爽
1834,他老爸不是最會補發員工薪水的這個好習慣有保留嗎
1835,看來2026年星宇員工也不用期待年終了
1836,不然你要去會80的公司嗎
1837,大家起幫圓夢開公司
1838,公司擴張沒問題，但要共體時艱就
1839,跟體育協會樣的嘴臉向忍為國
1840,等到搶下北美歐洲市場，把其他兩家擠下就海闊天空了，再忍下就好
1841,星宇股票是低點了嗎我只想問這個
1842,黎明來臨前的夜晚總是最黑暗的
1843,飛東京
1843,不飛804/5的話那天就個來回耶，組員要培訓多久
1843,如果是飛800/1/2/3那回來都沒短程接了
1844,不會拿遺產出來發嗎
1845,年年共體時艱
1846,共體時艱時機若對
1847,腦粉天到晚覺得星宇很快會超越華航長榮，是當兩家航空公司是吃素的
1847,腦粉真的是活在平行宇宙
1848,人家星粉是要超越國泰新航好不好，長榮華航根本不看在眼裡
1849,人家是要把國泰買下來的餒
1850,共體時艱的是自願加入及自願留下來的，你各位不要太不滿
1851,真的發不出錢就發股票，共體時艱賺錢你會給多少
1852,多發股票會降低EPS，EPS降低會影響投資人意願
1853,員工忍忍吧
1854,還在吃公司發的大餅，就真的社會經驗不足了XD
1855,共體時艱，果然是台灣創業魂
1856,星宇就是流量你各位不要太羨慕
1857,今天的流量都被國泰80紀念塗裝給吃掉了吧舊金山下午130那班滿滿的阿三
1858,共體時艱又怎樣
1858,有會開飛機的董仔從新機走出來就是帥
1858,其他航空公司有會開飛機的董仔嗎
1859,整天在網路上搞個人形象幹的事情跟傳產慣老闆毫無不同真的看了笑死
1860,怎麼沒有日航前會長前社長植木義晴就是機長出身
1861,新創要員工共體時艱的方式都是用股票彌補低薪啦像這種動動嘴皮而已的就是慣老闆
1862,樓上說的前X陽董座也是幹同樣的事情大家都叫他帥董市佔率本來第後來被另外個陽給幹掉了
1863,國內就有了啊，華航目前董事長就是了啊
1864,再忍個五年好不好呀
1865,洗洗睡的是誰還不知道ㄎ
1866,有粉絲幫忙罵員工真好
1867,忍下明年剩半個月
1868,又不是減薪或放無薪假，不算共體時艱吧年終從來就不是有保障的，星宇應該也不是以獎金多聞名的發不了錢就發股票那也是給經營層，沒人在發給免洗的基層看是要罷工還是跳華航長榮享受霸凌領高薪都支持
1869,星宇只適合有理想和信念的夥伴，道不同不相為謀
1870,有新飛機就要表演開回來，不覺得做秀過頭了嗎
1871,其他公司董事長不會開飛機
1871,那現在花花董仔是
1871,人家還是扎扎實實的升機長哩
1872,星宇董仔難道不是扎扎實實的升機長嗎
1873,來了新機走了員工就好笑了
1874,植木前會長在當社長的時候自述123事件的時候就已經在日航當機師了
1875,帥都老闆新聞買多少
1875,員工個月共體時艱
1876,說說哥畫大餅，大家陪他玩
1877,傻子才忍，除非你給明後年可列認的方式，不然只爽到後來的人
1878,我先去其他兩家待過幾年再回星宇最佳解
1879,相對較好的航線，都是原本就已經在飛的會不會之後飛機加下去，年終獎金更少了呢
1880,新飛機上塗的1000，會不會是今年年終的1000呢
1880,嘻嘻
1881,怎麼這裡也有機車仔版皇的人喔
1882,腥宇不倒台灣不會好
1883,等過幾年星宇也不會想要其他兩家的人了
1884,到時候另外兩家還在嗎
1885,星宇有A3501000，定可以消滅長榮的啦
1886,感謝星宇，讓機票更便宜
1887,可憐
1888,股票都沒發股利員工還想拿分紅喔
1889,直在媒體刷形象好，原來這麼不堪擊，就看員工有沒有guts離職了
1890,所以20253月說2026要發股利是假新聞嗎
1890,要共體時艱你股東怎麼要拿股利呢
1890,堆財務工程調整認列方式不用硬要員工吞
1891,台灣不需要那麼多航空公司可以收收了
1892,有些人超好笑，是要你共體時艱嗎
1892,那你去當他們員工好了
1893,少買架錢不就有了
1894,絕對不能少買架，精品在2026年淨增14架飛機很重要的
1894,不但可以藉此把低票價回饋給消費者，還可以同時把長榮華航的年終獎金拉下來，讓所有台灣航空業者和從業人員起加入共體時艱
1895,根據Flightradar24網站顯示\n台灣星宇航空首架A3501000B58551\n經過連串測試及試飛後\n終於在今天正式交機\n將於台灣時間今天晚上2040從法國土魯茲起飛\n預計在明天上午937抵達桃園機場北跑道\n但仍請依實際飛行狀態為主\n也不排除因北跑道巡檢有降落南跑道的可能\nhttps//imopixcc/YyXa7Cjpg
1896,回來還要經過幾個禮拜作業才能上線載客執飛不知道會挑哪條航線首航
1897,K董飛去接了嗎
1898,NRT先撈筆
1899,腥風血雨
1900,KIX有機會嗎
1901,5月KIX不知道有沒有機會
1902,星宇員工的年終都在這裡了TOT
1903,果然是台灣之光唯精品星宇航空
1905,還沒起飛
1906,滑行中
1907,會不會飛東京，有wbc多載點人
1909,出發了
1910,估計明天下午到
1911,明天上午到吧
1912,https//imgpoicom/i/UA7KJ2jpghttps//imgpoicom/i/UA5TUMjpghttps//imgpoicom/i/UA7NBDpng拿三星摺疊機來拍https//shorturlat/WeEOthttps//imgpoicom/i/UA7XYVjpg
1913,年終都在這了
1914,是說MSN772的第二台35K怎麼沒消息啊
